id,bathrooms,bedrooms,price,square_feet,cityname,state,latitude,longitude,time,has_photo_Thumbnail,cityname_num,state_num,source
5509048090.0,1,1.0,1754.0,781.0,Silver Spring,MD,39.0017,-77.0353,1568770088.0,0.0,1307.0,20,8
5668612305.0,1,1.0,1450.0,781.0,Odessa,TX,31.8666,-102.3901,1577358475.0,1.0,1035.0,43,9
5668612927.0,1,1.0,1440.0,781.0,Lake Elsinore,CA,33.6119,-117.3645,1577358510.0,1.0,723.0,4,9
5509156658.0,1,1.0,1068.0,781.0,Durham,NC,36.0346,-78.869,1568776825.0,1.0,396.0,27,8
5668609482.0,1,1.0,919.0,781.0,Houston,TX,29.7714,-95.4343,1577358271.0,1.0,633.0,43,9
5668623231.0,1,1.0,765.0,781.0,Bellevue,NE,41.1378,-95.9392,1577359166.0,1.0,102.0,29,9
5668642068.0,1,1.0,3702.0,782.0,Oakland,CA,37.7904,-122.2151,1577360473.0,1.0,1028.0,4,9
5509127787.0,1,1.0,2385.0,782.0,Kirkland,WA,47.6869,-122.1896,1568774849.0,0.0,698.0,47,8
5668611055.0,1,1.0,2015.0,782.0,Hackensack,NJ,40.8876,-74.0499,1577358389.0,1.0,571.0,31,9
5509210092.0,1,1.0,1385.0,782.0,Crofton,MD,39.0073,-76.6827,1568779338.0,1.0,336.0,20,8
5668609798.0,1,1.0,1374.0,782.0,Houston,TX,29.7714,-95.4343,1577358289.0,1.0,633.0,43,9
5668629427.0,1,1.0,1290.0,782.0,Dallas,TX,32.8212,-96.7853,1577359616.0,1.0,350.0,43,9
5668620771.0,1,1.0,1225.0,782.0,Reno,NV,39.5197,-119.8342,1577359019.0,1.0,1176.0,33,9
5668611246.0,1,1.0,1199.0,782.0,Winter Park,FL,28.5964,-81.3237,1577358403.0,1.0,1550.0,9,9
5668639378.0,1,2.0,1100.0,782.0,Albuquerque,NM,35.1038,-106.611,1577360309.0,1.0,13.0,32,9
5664594425.0,1,1.0,1100.0,782.0,Austin,TX,30.3054,-97.7497,1577016821.0,1.0,69.0,43,9
5509215786.0,1,1.0,925.0,782.0,Euless,TX,32.8255,-97.1039,1568779573.0,1.0,446.0,43,8
5668640393.0,1,1.0,860.0,782.0,Mandan,ND,46.8296,-100.8908,1577360382.0,1.0,819.0,28,9
5509245964.0,1,1.0,2505.0,783.0,Princeton,NJ,40.3663,-74.6688,1568780751.0,1.0,1143.0,31,8
5668627236.0,1,2.0,2245.0,783.0,Campbell,CA,37.28,-121.9559,1577359442.0,1.0,211.0,4,9
5668611817.0,1,1.0,2225.0,783.0,Chicago,IL,41.8625,-87.6825,1577358448.0,1.0,271.0,14,9
5664579723.0,1,1.0,2220.0,783.0,New Rochelle,NY,40.918,-73.7837,1577015766.0,1.0,978.0,34,9
5668615326.0,1,1.0,1744.0,783.0,Folsom,CA,38.6857,-121.1532,1577358670.0,1.0,474.0,4,9
5509089645.0,1,1.0,1395.0,783.0,Norwalk,CA,33.9069,-118.0806,1568772766.0,0.0,1020.0,4,8
5508848817.0,1,1.0,980.0,783.0,Dallas,TX,32.9158,-96.8961,1568756980.0,1.0,350.0,43,8
5508935620.0,1,1.0,899.0,783.0,Apex,NC,35.6775,-78.7763,1568762427.0,1.0,47.0,27,8
5509096730.0,2,2.0,650.0,783.0,Dayton,OH,39.7942,-84.2701,1568773168.0,0.0,358.0,35,8
5509231704.0,1,2.0,2497.0,784.0,Pasadena,CA,34.1474,-118.1391,1568780195.0,1.0,1083.0,4,8
5668638645.0,1,1.0,1450.0,784.0,Grand Rapids,MI,42.9497,-85.6417,1577360252.0,1.0,550.0,22,9
5509003204.0,1,1.0,1400.0,784.0,Cincinnati,OH,39.1535,-84.4264,1568766692.0,1.0,278.0,35,8
5509002577.0,1,1.0,1400.0,784.0,Cincinnati,OH,39.1535,-84.4264,1568766646.0,1.0,278.0,35,8
5509003763.0,1,1.0,1350.0,784.0,Cincinnati,OH,39.1535,-84.4264,1568766735.0,1.0,278.0,35,8
5668616527.0,1,1.0,1245.0,784.0,Colorado Springs,CO,38.8562,-104.772,1577358734.0,1.0,303.0,5,9
5668609335.0,1,1.0,1203.0,784.0,Houston,TX,29.7714,-95.4343,1577358263.0,1.0,633.0,43,9
5508791598.0,1,1.0,1190.0,784.0,Virginia Beach,VA,36.7992,-76.1756,1568752814.0,1.0,1454.0,45,8
5509076445.0,1,1.0,1185.0,784.0,Cherry Hill,NJ,39.905,-74.9965,1568772098.0,0.0,264.0,31,8
5509262198.0,1,1.0,1108.0,784.0,Mansfield,TX,32.5807,-97.138,1568781700.0,0.0,824.0,43,8
5509140353.0,1,1.0,1100.0,784.0,Azle,TX,32.91,-97.5572,1568775630.0,1.0,71.0,43,8
5668617133.0,1,1.0,1073.0,784.0,Concord,NC,35.4047,-80.6098,1577358772.0,1.0,308.0,27,9
5509142111.0,1,1.0,1050.0,784.0,Azle,TX,32.91,-97.5572,1568775771.0,0.0,71.0,43,8
5509141258.0,1,1.0,1050.0,784.0,Azle,TX,32.91,-97.5572,1568775709.0,0.0,71.0,43,8
5509142592.0,1,1.0,1050.0,784.0,Azle,TX,32.91,-97.5572,1568775806.0,0.0,71.0,43,8
5509142479.0,1,1.0,1020.0,784.0,Azle,TX,32.91,-97.5572,1568775797.0,0.0,71.0,43,8
5668635631.0,1,1.0,885.0,784.0,Mission,KS,39.0203,-94.6535,1577360054.0,1.0,908.0,16,9
5668635625.0,1,1.0,870.0,784.0,Overland Park,KS,38.9259,-94.6916,1577360054.0,1.0,1054.0,16,9
5509055442.0,1,2.0,850.0,784.0,Raleigh,NC,35.7551,-78.7199,1568770692.0,0.0,1155.0,27,8
5668625371.0,1,2.0,690.0,784.0,Kokomo,IN,40.4738,-86.1409,1577359310.0,1.0,704.0,15,9
5668619468.0,1,2.0,585.0,784.0,Henderson,KY,37.8244,-87.5556,1577358928.0,1.0,599.0,17,9
5508751941.0,1,1.0,1985.0,785.0,North Bergen,NJ,40.7925,-74.0215,1568749873.0,1.0,998.0,31,8
5668611546.0,1,1.0,1945.0,785.0,Denver,CO,39.736,-104.9819,1577358428.0,1.0,368.0,5,9
5667484717.0,1,1.0,1850.0,785.0,San Juan Capistrano,CA,33.5052,-117.6573,1577267090.0,1.0,1248.0,4,2
5509017917.0,1,1.0,1764.0,785.0,Raleigh,NC,35.774,-78.6328,1568767848.0,1.0,1155.0,27,8
5509179249.0,1,1.0,1570.0,785.0,Linthicum Heights,MD,39.2081,-76.661,1568778052.0,0.0,769.0,20,8
5509054097.0,1,1.0,1475.0,785.0,Suwanee,GA,34.0648,-84.0849,1568770566.0,1.0,1378.0,10,8
5659895536.0,1,1.0,1350.0,785.0,Plymouth,MN,45.0201,-93.4623,1576666260.0,1.0,1120.0,23,9
5668639493.0,1,1.0,1199.0,785.0,Bensenville,IL,41.9526,-87.9486,1577360318.0,1.0,112.0,14,9
5508748279.0,1,1.0,1148.0,785.0,Laurel,MD,39.0614,-76.8511,1568749598.0,1.0,741.0,20,8
5668610433.0,1,1.0,998.0,785.0,San Antonio,TX,29.4624,-98.5253,1577358323.0,1.0,1242.0,43,9
5509156571.0,1,1.0,973.0,785.0,Durham,NC,35.9907,-78.9074,1568776817.0,0.0,396.0,27,8
5668623144.0,1,1.0,949.0,785.0,Knoxville,TN,35.9695,-83.981,1577359158.0,1.0,703.0,42,9
5668639473.0,1,2.0,900.0,785.0,West Des Moines,IA,41.5657,-93.7305,1577360316.0,1.0,1497.0,12,9
5668615104.0,1,1.0,812.0,785.0,Indianapolis,IN,39.7953,-86.1387,1577358652.0,1.0,646.0,15,9
5668619797.0,1,1.0,700.0,785.0,Sioux City,IA,42.5018,-96.3886,1577358953.0,1.0,1309.0,12,9
5668637009.0,1,1.0,4050.0,786.0,Beverly Hills,CA,34.0806,-118.4029,1577360141.0,1.0,123.0,4,9
5509232542.0,1,1.0,3473.0,786.0,Jersey City,NJ,40.722,-74.0644,1568780245.0,0.0,666.0,31,8
5668638788.0,1,2.0,1875.0,786.0,New Brunswick,NJ,40.4841,-74.4526,1577360262.0,1.0,968.0,31,9
5668630382.0,1,1.0,1681.0,786.0,Austin,TX,30.3054,-97.7497,1577359692.0,1.0,69.0,43,9
5668642429.0,1,1.0,1500.0,786.0,Milwaukee,WI,43.0531,-87.9659,1577360499.0,1.0,902.0,48,9
5508897529.0,1,1.0,1366.0,786.0,Kissimmee,FL,28.2966,-81.6162,1568760195.0,1.0,700.0,9,8
5668627635.0,1,1.0,1285.0,786.0,Austin,TX,30.3054,-97.7497,1577359479.0,1.0,69.0,43,9
5668612734.0,1,1.0,1255.0,786.0,Puyallup,WA,47.1607,-122.2906,1577358497.0,1.0,1150.0,47,9
5668614335.0,1,2.0,763.0,786.0,Lake Charles,LA,30.1868,-93.1908,1577358596.0,1.0,722.0,18,9
5668627579.0,1,1.0,733.0,786.0,Little Rock,AR,34.7264,-92.348,1577359475.0,1.0,773.0,2,9
5508726086.0,1,2.0,1495.0,787.0,Denver,CO,39.7333,-104.914,1568747866.0,1.0,368.0,5,8
5664583347.0,1,1.0,1225.0,787.0,Scottsdale,AZ,33.5783,-111.8902,1577016088.0,1.0,1281.0,3,9
5509192092.0,1,1.0,1159.0,787.0,Coraopolis,PA,40.5059,-80.1869,1568778656.0,0.0,317.0,38,8
5509143059.0,1,1.0,1055.0,787.0,Lawrenceville,GA,33.9222,-84.0725,1568775832.0,0.0,744.0,10,8
5509191161.0,1,1.0,1022.0,787.0,Coraopolis,PA,40.5059,-80.1869,1568778624.0,0.0,317.0,38,8
5668622603.0,1,1.0,947.0,787.0,San Antonio,TX,29.4624,-98.5253,1577359128.0,1.0,1242.0,43,9
5668635024.0,1,1.0,1650.0,788.0,Camarillo,CA,34.2299,-119.0097,1577360021.0,1.0,204.0,4,9
5508771206.0,1,1.0,1634.0,788.0,Denver,CO,39.698,-105.1559,1568751329.0,1.0,368.0,5,8
5509089981.0,1,1.0,1457.0,788.0,Ellicott City,MD,39.2735,-76.8674,1568772786.0,1.0,431.0,20,8
5668611534.0,1,1.0,1273.0,788.0,Houston,TX,29.7714,-95.4343,1577358427.0,1.0,633.0,43,9
5664579100.0,1,1.0,1250.0,788.0,Plymouth,MN,45.0201,-93.4623,1577015712.0,1.0,1120.0,23,9
5508971786.0,1,1.0,897.0,788.0,Dallas,TX,32.9954,-96.7849,1568764611.0,1.0,350.0,43,8
5508969413.0,1,1.0,887.0,788.0,Dallas,TX,32.9954,-96.7849,1568764491.0,1.0,350.0,43,8
5508970709.0,1,1.0,872.0,788.0,Dallas,TX,32.9954,-96.7849,1568764553.0,1.0,350.0,43,8
5509080694.0,1,1.0,865.0,788.0,Troy,OH,40.0351,-84.2067,1568772297.0,0.0,1415.0,35,8
5509082204.0,1,2.0,685.0,788.0,Vandalia,OH,39.8874,-84.2035,1568772373.0,1.0,1444.0,35,8
5668633231.0,1,1.0,2290.0,789.0,Los Angeles,CA,34.0372,-118.2972,1577359899.0,1.0,792.0,4,9
5668636750.0,2,2.0,1650.0,789.0,Miami Beach,FL,25.8275,-80.1842,1577360132.0,1.0,883.0,9,9
5668614026.0,1,1.0,1255.0,789.0,Houston,TX,29.7714,-95.4343,1577358571.0,1.0,633.0,43,9
5508993740.0,1,1.0,1245.0,789.0,Gaithersburg,MD,39.1088,-77.2384,1568765991.0,0.0,507.0,20,8
5509099200.0,1,2.0,1035.0,789.0,Clementon,NJ,39.8057,-74.9979,1568773336.0,0.0,287.0,31,8
5509152996.0,1,1.0,919.0,789.0,Edmond,OK,35.6217,-97.4702,1568776538.0,0.0,414.0,36,8
5509248737.0,1,1.0,909.0,789.0,Yukon,OK,35.4975,-97.7329,1568780868.0,0.0,1571.0,36,8
5668627711.0,2,2.0,895.0,789.0,Giddings,TX,30.1824,-96.9336,1577359484.0,1.0,521.0,43,9
5509159822.0,1,1.0,889.0,789.0,Edmond,OK,35.6217,-97.4702,1568777110.0,1.0,414.0,36,8
5509242060.0,1,1.0,874.0,789.0,Yukon,OK,35.4975,-97.7329,1568780571.0,0.0,1571.0,36,8
5509220090.0,1,1.0,809.0,789.0,Norman,OK,35.2314,-97.5069,1568779748.0,1.0,997.0,36,8
5668619264.0,1,1.0,730.0,789.0,Sioux Falls,SD,43.5329,-96.7265,1577358913.0,1.0,1310.0,41,9
5668630710.0,1,1.0,2285.0,790.0,Dallas,TX,32.8212,-96.7853,1577359713.0,1.0,350.0,43,9
5668629855.0,1,2.0,1999.0,790.0,Seattle,WA,47.616,-122.3275,1577359652.0,1.0,1284.0,47,9
5509269492.0,1,2.0,1850.0,790.0,Pasadena,CA,34.1408,-118.1273,1568782163.0,1.0,1083.0,4,8
5668632656.0,1,1.0,1525.0,790.0,Mendota Heights,MN,44.8893,-93.1153,1577359853.0,1.0,866.0,23,9
5508755598.0,1,1.0,1500.0,790.0,Cleveland,OH,41.5073,-81.6046,1568750164.0,1.0,290.0,35,8
5509142576.0,1,1.0,1470.0,790.0,Lynnwood,WA,47.8028,-122.2849,1568775805.0,1.0,805.0,47,8
5668629880.0,1,1.0,1399.0,790.0,Seattle,WA,47.616,-122.3275,1577359654.0,1.0,1284.0,47,9
5508771958.0,1,1.0,1359.0,790.0,Laurel,MD,39.0947,-76.8189,1568751388.0,1.0,741.0,20,8
5509086459.0,1,1.0,1319.0,790.0,Decatur,GA,33.8144,-84.2804,1568772594.0,0.0,362.0,10,8
5509080929.0,1,1.0,1316.0,790.0,Decatur,GA,33.8144,-84.2804,1568772309.0,0.0,362.0,10,8
5508743557.0,1,1.0,1280.0,790.0,Laurel,MD,39.1008,-76.8827,1568749258.0,1.0,741.0,20,8
5664579028.0,1,1.0,1250.0,790.0,Inver Grove Heights,MN,44.8428,-93.0489,1577015703.0,1.0,651.0,23,9
5508998353.0,1,1.0,1250.0,790.0,Gaithersburg,MD,39.1775,-77.1944,1568766321.0,0.0,507.0,20,8
5508899004.0,1,1.0,1219.0,790.0,Kissimmee,FL,28.2966,-81.6162,1568760292.0,1.0,700.0,9,8
5668614456.0,1,1.0,1095.0,790.0,Gainesville,FL,29.6533,-82.3656,1577358606.0,1.0,506.0,9,9
5668616545.0,1,1.0,1055.0,790.0,Colorado Springs,CO,38.8562,-104.772,1577358734.0,1.0,303.0,5,9
5659917303.0,1,1.0,1045.0,790.0,Kansas City,MO,39.0744,-94.5521,1576667673.0,1.0,680.0,24,9
5509159868.0,1,1.0,955.0,790.0,Bedford,TX,32.8281,-97.145,1568777115.0,0.0,94.0,43,8
5509100891.0,1,1.0,860.0,790.0,Clementon,NJ,39.8057,-74.9979,1568773433.0,0.0,287.0,31,8
5664575863.0,1,1.0,845.0,790.0,Philadelphia,PA,40.0054,-75.1415,1577015419.0,1.0,1098.0,38,9
5668629849.0,1,1.0,800.0,790.0,Rolla,MO,37.9488,-91.7628,1577359651.0,1.0,1206.0,24,9
5668617743.0,1,1.0,725.0,790.0,Spokane,WA,47.6794,-117.4018,1577358811.0,1.0,1338.0,47,9
5509154930.0,1,1.0,719.0,790.0,Edmond,OK,35.6217,-97.4702,1568776675.0,1.0,414.0,36,8
5668620564.0,1,1.0,625.0,790.0,Orange,TX,30.1213,-93.7711,1577359005.0,1.0,1044.0,43,9
5668637221.0,1,1.0,575.0,790.0,Cassopolis,MI,41.9042,-85.9879,1577360149.0,1.0,233.0,22,9
5508665196.0,2,2.0,1930.0,791.0,Denver,CO,39.7673,-105.0151,1568744635.0,1.0,368.0,5,8
5664571304.0,1,2.0,1370.0,791.0,Kansas City,MO,39.0744,-94.5521,1577015079.0,1.0,680.0,24,9
5664579630.0,1,1.0,1190.0,791.0,Franklin,WI,42.8873,-88.0096,1577015757.0,1.0,496.0,48,9
5509149125.0,1,1.0,1075.0,791.0,Grand Junction,CO,39.1083,-108.6071,1568776252.0,1.0,547.0,5,8
5668633090.0,1,1.0,989.0,791.0,Austin,TX,30.3054,-97.7497,1577359890.0,1.0,69.0,43,9
5668614953.0,1,1.0,780.0,791.0,Oklahoma City,OK,35.471,-97.5299,1577358642.0,1.0,1037.0,36,9
5668612395.0,1,1.0,700.0,791.0,Abilene,TX,32.4418,-99.7494,1577358479.0,1.0,1.0,43,9
5668626133.0,1,1.0,3047.0,792.0,Los Angeles,CA,34.0372,-118.2972,1577359357.0,1.0,792.0,4,9
5509003960.0,1,1.0,2552.0,792.0,Needham Heights,MA,42.3015,-71.2316,1568766750.0,0.0,959.0,19,8
5508952657.0,2,3.0,2084.0,792.0,Dallas,TX,32.9661,-96.7988,1568763483.0,1.0,350.0,43,8
5668625017.0,2,2.0,1612.0,792.0,Saint Paul,MN,44.9702,-93.2071,1577359286.0,1.0,1236.0,23,9
5508954357.0,1,1.0,1401.0,792.0,Dallas,TX,32.9661,-96.7988,1568763584.0,1.0,350.0,43,8
5509081424.0,1,1.0,1365.0,792.0,Cherry Hill,NJ,39.905,-74.9965,1568772333.0,0.0,264.0,31,8
5668631644.0,1,1.0,1130.0,792.0,Austin,TX,30.3054,-97.7497,1577359767.0,1.0,69.0,43,9
5509104187.0,1,1.0,980.0,792.0,Lithonia,GA,33.6795,-84.1596,1568773622.0,1.0,771.0,10,8
5668627588.0,1,1.0,954.0,792.0,Lenexa,KS,38.9329,-94.7538,1577359475.0,1.0,756.0,16,9
5649365768.0,1,1.0,944.0,792.0,Austin,TX,30.4562,-97.7651,1576059784.0,1.0,69.0,43,8
5664578981.0,1,1.0,925.0,792.0,Fitchburg,WI,43.0152,-89.4529,1577015698.0,1.0,468.0,48,9
5668631163.0,1,2.0,795.0,792.0,Lafayette,IN,40.3613,-86.9005,1577359740.0,1.0,720.0,15,9
5668614810.0,1,2.0,740.0,792.0,West Des Moines,IA,41.5835,-93.7597,1577358631.0,1.0,1497.0,12,9
5668632613.0,1,2.0,695.0,792.0,Lafayette,IN,40.3613,-86.9005,1577359850.0,1.0,720.0,15,9
5668634577.0,1,2.0,595.0,792.0,Battle Creek,MI,42.3149,-85.1757,1577359996.0,1.0,83.0,22,9
5664570751.0,1,1.0,545.0,792.0,Grandview,MO,38.8842,-94.5213,1577015043.0,1.0,551.0,24,9
5668629703.0,1,0.0,3567.0,793.0,Hollywood,CA,34.1072,-118.3291,1577359638.0,1.0,619.0,4,9
5508721228.0,1,1.0,1333.0,793.0,Dallas,TX,32.8302,-96.7724,1568747551.0,1.0,350.0,43,8
5668629374.0,1,1.0,959.0,793.0,Austin,TX,30.3054,-97.7497,1577359612.0,1.0,69.0,43,9
5509027166.0,1,2.0,760.0,793.0,Longview,TX,32.5548,-94.7807,1568768586.0,1.0,787.0,43,8
5668627413.0,1,1.0,2990.0,794.0,Detroit,MI,42.3882,-83.1122,1577359460.0,1.0,375.0,22,9
5668615431.0,1,1.0,1999.0,794.0,Vancouver,WA,45.6558,-122.5888,1577358677.0,1.0,1443.0,47,9
5664569577.0,1,2.0,1796.0,794.0,San Antonio,TX,29.4624,-98.5253,1577014961.0,1.0,1242.0,43,9
5664570256.0,1,1.0,1530.0,794.0,Denver,CO,39.736,-104.9819,1577015010.0,1.0,368.0,5,9
5508695240.0,1,1.0,1430.0,794.0,Denver,CO,39.7821,-104.9641,1568746070.0,1.0,368.0,5,8
5668614373.0,1,1.0,1070.0,794.0,Macon,GA,32.833,-83.6723,1577358599.0,1.0,808.0,10,9
5668629533.0,1,1.0,1018.0,794.0,Pittsburgh,PA,40.4448,-79.9725,1577359623.0,1.0,1109.0,38,9
5668611614.0,1,1.0,995.0,794.0,Bloomington,MN,44.8338,-93.3197,1577358434.0,1.0,137.0,23,9
5668611597.0,1,1.0,2470.0,795.0,Los Angeles,CA,34.0372,-118.2972,1577358433.0,1.0,792.0,4,9
5668642345.0,2,2.0,2050.0,795.0,Seattle,WA,47.616,-122.3275,1577360493.0,1.0,1284.0,47,9
5664576849.0,1,1.0,1370.0,795.0,Madison,WI,43.0724,-89.4003,1577015508.0,1.0,809.0,48,9
5668614126.0,1,1.0,1355.0,795.0,Dallas,TX,32.8212,-96.7853,1577358579.0,1.0,350.0,43,9
5509145110.0,1,2.0,1217.0,795.0,Glen Burnie,MD,39.1627,-76.6354,1568775957.0,1.0,527.0,20,8
5668622971.0,1,1.0,1100.0,795.0,Baton Rouge,LA,30.4415,-91.1012,1577359147.0,1.0,82.0,18,9
5668625367.0,1,1.0,1010.0,795.0,Columbus,IN,39.2129,-85.9099,1577359310.0,1.0,305.0,15,9
5509108826.0,1,1.0,1007.0,795.0,Arlington,TX,32.696,-97.0878,1568773880.0,0.0,52.0,43,8
5664569419.0,1,1.0,999.0,795.0,San Antonio,TX,29.4624,-98.5253,1577014949.0,1.0,1242.0,43,9
5668614690.0,1,2.0,750.0,795.0,Port Arthur,TX,29.9142,-93.9383,1577358622.0,1.0,1125.0,43,9
5668630457.0,1,1.0,1775.0,796.0,Austin,TX,30.3054,-97.7497,1577359698.0,1.0,69.0,43,9
5508780800.0,1,1.0,1463.0,796.0,Denver,CO,39.8502,-104.9699,1568752035.0,1.0,368.0,5,8
5668618627.0,1,1.0,1440.0,796.0,Macon,GA,32.833,-83.6723,1577358871.0,1.0,808.0,10,9
5509078087.0,1,1.0,1395.0,796.0,Cherry Hill,NJ,39.905,-74.9965,1568772175.0,0.0,264.0,31,8
5668627476.0,2,2.0,1330.0,796.0,Austin,TX,30.234,-97.716,1577359465.0,1.0,69.0,43,9
5508760921.0,1,1.0,1205.0,796.0,Dallas,TX,32.8261,-96.7472,1568750559.0,1.0,350.0,43,8
5664576960.0,1,2.0,1115.0,796.0,Madison,WI,43.0724,-89.4003,1577015517.0,1.0,809.0,48,9
5508662051.0,1,1.0,1060.0,796.0,Las Vegas,NV,36.1198,-115.0497,1568744471.0,1.0,739.0,33,8
5668611525.0,1,2.0,945.0,796.0,Baltimore,MD,39.3191,-76.6126,1577358426.0,1.0,76.0,20,9
5668623459.0,1,1.0,894.0,796.0,San Antonio,TX,29.4624,-98.5253,1577359178.0,1.0,1242.0,43,9
5508987543.0,1,1.0,2914.0,797.0,Fort Lee,NJ,40.8488,-73.9736,1568765551.0,0.0,482.0,31,8
5508936709.0,1,1.0,1610.0,797.0,Rockville,MD,39.0521,-77.119,1568762489.0,1.0,1201.0,20,8
5508763810.0,1,1.0,1522.0,797.0,Bowie,MD,38.9253,-76.7155,1568750801.0,1.0,150.0,20,8
5508939647.0,1,1.0,1483.0,797.0,Windermere,FL,28.4991,-81.5295,1568762644.0,1.0,1544.0,9,8
5508857220.0,1,1.0,1380.0,797.0,Dallas,TX,32.829,-96.8458,1568757541.0,1.0,350.0,43,8
5664579568.0,1,1.0,1346.0,797.0,Chapel Hill,NC,35.9517,-79.071,1577015752.0,1.0,253.0,27,9
5509181266.0,1,1.0,1247.0,797.0,Marietta,GA,34.0007,-84.4665,1568778172.0,0.0,834.0,10,8
5509181905.0,1,1.0,1202.0,797.0,Marietta,GA,34.0007,-84.4665,1568778201.0,1.0,834.0,10,8
5668632002.0,1,1.0,1003.0,797.0,Round Rock,TX,30.5118,-97.6873,1577359796.0,1.0,1216.0,43,9
5668615122.0,1,1.0,980.0,797.0,Indianapolis,IN,39.7953,-86.1387,1577358654.0,1.0,646.0,15,9
5509156919.0,1,1.0,940.0,797.0,Edmond,OK,35.6217,-97.4702,1568776847.0,0.0,414.0,36,8
5509155192.0,1,1.0,890.0,797.0,Edmond,OK,35.6217,-97.4702,1568776693.0,0.0,414.0,36,8
5509156101.0,1,1.0,880.0,797.0,Edmond,OK,35.6217,-97.4702,1568776771.0,0.0,414.0,36,8
5668622992.0,1,1.0,825.0,797.0,Baton Rouge,LA,30.4415,-91.1012,1577359148.0,1.0,82.0,18,9
5509245686.0,1,1.0,2355.0,798.0,Princeton,NJ,40.3663,-74.6688,1568780736.0,0.0,1143.0,31,8
5668639995.0,1,1.0,2095.0,798.0,Santa Rosa,CA,38.4498,-122.7129,1577360354.0,1.0,1267.0,4,9
5664595143.0,1,1.0,1955.0,798.0,Nashville,TN,36.137,-86.783,1577016877.0,1.0,955.0,42,9
5508676895.0,1,1.0,1240.0,798.0,Winston Salem,NC,36.1036,-80.2159,1568745220.0,1.0,1548.0,27,8
5664576721.0,1,1.0,935.0,798.0,Burnsville,MN,44.7594,-93.2817,1577015499.0,1.0,197.0,23,9
5668609347.0,1,1.0,845.0,798.0,Houston,TX,29.7714,-95.4343,1577358263.0,1.0,633.0,43,9
5668621499.0,1,2.0,750.0,798.0,Champaign,IL,40.1145,-88.2723,1577359064.0,1.0,249.0,14,9
5668629485.0,1,1.0,1299.0,799.0,Dallas,TX,32.8212,-96.7853,1577359619.0,1.0,350.0,43,9
5668615265.0,1,1.0,1064.0,799.0,Prairie Village,KS,38.9954,-94.6422,1577358664.0,1.0,1141.0,16,9
5668619659.0,1,1.0,1039.0,799.0,Saint George,UT,37.0835,-113.5823,1577358942.0,1.0,1229.0,44,9
5664594488.0,1,1.0,2875.0,800.0,San Diego,CA,32.7876,-117.1265,1577016825.0,1.0,1245.0,4,9
5668629819.0,1,1.0,2700.0,800.0,Los Angeles,CA,34.0372,-118.2972,1577359649.0,1.0,792.0,4,9
5508851072.0,1,1.0,2655.0,800.0,Los Angeles,CA,34.0799,-118.4876,1568757103.0,1.0,792.0,4,8
5668636268.0,1,1.0,2600.0,800.0,Oakland,CA,37.7904,-122.2151,1577360098.0,1.0,1028.0,4,9
5509216355.0,1,1.0,2550.0,800.0,Jersey City,NJ,40.722,-74.0644,1568779602.0,0.0,666.0,31,8
5664597205.0,1,1.0,2300.0,800.0,Port Chester,NY,41.0155,-73.6756,1577017066.0,1.0,1126.0,34,9
5508801275.0,1,1.0,2221.0,800.0,Los Angeles,CA,34.07,-118.3501,1568753652.0,1.0,792.0,4,8
5668613889.0,1,1.0,2205.0,800.0,Arlington,VA,38.8738,-77.1055,1577358562.0,1.0,52.0,45,9
5668627409.0,1,2.0,2195.0,800.0,San Jose,CA,37.3108,-121.8645,1577359460.0,1.0,1247.0,4,9
5509101322.0,1,2.0,2105.0,800.0,Westfield,NJ,40.649,-74.3464,1568773455.0,1.0,1513.0,31,8
5648143364.0,2,2.0,2000.0,800.0,Charleston,SC,32.8113,-79.9947,1575978484.0,1.0,255.0,40,9
5668627804.0,1,2.0,1995.0,800.0,San Diego,CA,32.7876,-117.1265,1577359492.0,1.0,1245.0,4,9
5664596821.0,1,1.0,1995.0,800.0,Minneapolis,MN,44.9855,-93.3023,1577017022.0,1.0,904.0,23,9
5668638981.0,1,2.0,1975.0,800.0,Valley Village,CA,34.1656,-118.3916,1577360277.0,1.0,1438.0,4,9
5664596462.0,1,2.0,1975.0,800.0,Valley Village,CA,34.1656,-118.3916,1577016988.0,1.0,1438.0,4,9
5668636029.0,1,2.0,1950.0,800.0,San Diego,CA,32.7876,-117.1265,1577360082.0,1.0,1245.0,4,9
5509013825.0,1,1.0,1918.0,800.0,Bellevue,WA,47.6146,-122.1684,1568767541.0,0.0,102.0,47,8
5509200088.0,1,2.0,1900.0,800.0,Arcadia,CA,34.1275,-118.0494,1568779004.0,0.0,51.0,4,8
5509015719.0,1,2.0,1885.0,800.0,Neptune City,NJ,40.2091,-74.0584,1568767691.0,0.0,961.0,31,8
5508799559.0,1,1.0,1825.0,800.0,Los Angeles,CA,34.07,-118.3501,1568753504.0,1.0,792.0,4,8
5668626701.0,1,1.0,1795.0,800.0,Seattle,WA,47.616,-122.3275,1577359395.0,1.0,1284.0,47,9
5665221096.0,1,1.0,1795.0,800.0,Inglewood,CA,33.9531,-118.3454,1577050365.0,1.0,650.0,4,3
5659916317.0,1,2.0,1795.0,800.0,Portland,OR,45.5091,-122.6449,1576667597.0,1.0,1134.0,37,9
5668637101.0,1,1.0,1785.0,800.0,Woodland Hills,CA,34.1677,-118.6141,1577360144.0,1.0,1556.0,4,9
